time,strain,strain_rate,stress
38.300000000000004,0.02,0.0,1.169890902489907e-66
38.400000000000006,0.02,0.0,7.842013236137056e-67
38.5,0.02,0.0,5.256658673459604e-67
38.6,0.02,0.0,3.523643683987064e-67
38.7,0.02,0.0,2.361968996463385e-67
38.800000000000004,0.02,0.0,1.58327516644408e-67
38.900000000000006,0.02,0.0,1.0613010824578741e-67
39.0,0.02,0.0,7.114113904508522e-68
39.1,0.02,0.0,4.7687331599729076e-68
39.2,0.02,0.0,3.1965774313247005e-68
39.300000000000004,0.02,0.0,2.1427299309220468e-68
39.400000000000006,0.02,0.0,1.4363148259376005e-68
39.5,0.02,0.0,9.627906202441855e-69
39.6,0.02,0.0,6.453778528847605e-69
39.7,0.02,0.0,4.326097120560922e-69
39.800000000000004,0.02,0.0,2.8998696210090274e-69
39.900000000000006,0.02,0.0,1.9438407378521121e-69
40.0,0.02,0.0,1.3029954128830085e-69
40.1,0.02,0.0,8.734239451479602e-70
40.2,0.02,0.0,5.85473579120207e-70
40.300000000000004,0.02,0.0,3.9245467650850544e-70
40.400000000000006,0.02,0.0,2.630702368240818e-70
40.5,0.02,0.0,1.7634125325852905e-70
40.6,0.02,0.0,1.1820507700223885e-70
40.7,0.02,0.0,7.923523265778659e-71
40.800000000000004,0.02,0.0,5.31129648028118e-71
40.900000000000006,0.02,0.0,3.5602685011709888e-71
41.0,0.02,0.0,2.386519345604228e-71
41.1,0.02,0.0,1.5997317576103609e-71
41.2,0.02,0.0,1.0723322654060452e-71
41.300000000000004,0.02,0.0,7.188058135124775e-72
41.400000000000006,0.02,0.0,4.818299460043663e-72
41.5,0.02,0.0,3.229802715870038e-72
41.6,0.02,0.0,2.1650015051880243e-72
41.7,0.02,0.0,1.4512439086248566e-72
41.800000000000004,0.02,0.0,9.727978836383494e-73
41.900000000000006,0.02,0.0,6.520859221438271e-73
42.0,0.02,0.0,4.3710626535065247e-73
42.1,0.02,0.0,2.930010919123141e-73
42.2,0.02,0.0,1.9640450541915383e-73
42.300000000000004,0.02,0.0,1.3165387711417341e-73
42.400000000000006,0.02,0.0,8.825023296794262e-74
42.5,0.02,0.0,5.915590022572853e-74
42.6,0.02,0.0,3.9653385762589814e-74
42.7,0.02,0.0,2.6580459369848014e-74
42.800000000000004,0.02,0.0,1.781741474844486e-74
42.900000000000006,0.02,0.0,1.194337027441357e-74
43.0,0.02,0.0,8.005880512165772e-75
43.1,0.02,0.0,5.366502193470758e-75
43.2,0.02,0.0,3.597273997377657e-75
43.300000000000004,0.02,0.0,2.4113248715249855e-75
43.400000000000006,0.02,0.0,1.6163593988875012e-75
43.5,0.02,0.0,1.0834781066724326e-75
43.6,0.02,0.0,7.262770943432682e-76
43.7,0.02,0.0,4.8683809531480714e-76
43.800000000000004,0.02,0.0,3.263373344633226e-76
43.900000000000006,0.02,0.0,2.18750457060601e-76
44.0,0.02,0.0,1.4663281644718252e-76
44.1,0.02,0.0,9.829091627121028e-77
44.2,0.02,0.0,6.588637151980247e-77
44.300000000000004,0.02,0.0,4.416495559027497e-77
44.400000000000006,0.02,0.0,2.960465506443492e-77
44.5,0.02,0.0,1.984459374566169e-77
44.6,0.02,0.0,1.3302228993150426e-77
44.7,0.02,0.0,8.916750751065159e-78
44.800000000000004,0.02,0.0,5.977076773942285e-78
44.900000000000006,0.02,0.0,4.00655437826752e-78
45.0,0.02,0.0,2.6856737152846374e-78
45.1,0.02,0.0,1.8002609284662942e-78
45.2,0.02,0.0,1.2067509884456823e-78
45.300000000000004,0.02,0.0,8.089093781284583e-79
45.400000000000006,0.02,0.0,5.422281715857255e-79
45.5,0.02,0.0,3.634664129391723e-79
45.6,0.02,0.0,2.4363882265379328e-79
45.7,0.02,0.0,1.6331598681735875e-79
45.800000000000004,0.02,0.0,1.0947397980176714e-79
45.900000000000006,0.02,0.0,7.338260318042478e-80
46.0,0.02,0.0,4.918982994211851e-80
46.1,0.02,0.0,3.297292907128596e-80
46.2,0.02,0.0,2.210241533299415e-80
46.300000000000004,0.02,0.0,1.4815692063511374e-80
46.400000000000006,0.02,0.0,9.931255386062743e-81
46.5,0.02,0.0,6.65711956757742e-81
46.6,0.02,0.0,4.462400695003226e-81
46.7,0.02,0.0,2.9912366393040143e-81
46.800000000000004,0.02,0.0,2.0050858817617466e-81
46.900000000000006,0.02,0.0,1.3440492605679367e-81
47.0,0.02,0.0,9.009431622180869e-82
47.1,0.02,0.0,6.03920261973519e-82
47.2,0.02,0.0,4.0481985780794226e-82
47.300000000000004,0.02,0.0,2.7135886572195926e-82
47.400000000000006,0.02,0.0,1.8189728736292158e-82
47.5,0.02,0.0,1.2192939803887427e-82
47.6,0.02,0.0,8.173171970651552e-83
47.7,0.02,0.0,5.478641011624314e-83
47.800000000000004,0.02,0.0,3.672442895124731e-83
47.900000000000006,0.02,0.0,2.461712090523252e-83
48.0,0.02,0.0,1.650134961846074e-83
48.1,0.02,0.0,1.1061185435896718e-83
48.2,0.02,0.0,7.414534330598989e-84
48.300000000000004,0.02,0.0,4.970110993819914e-84
48.400000000000006,0.02,0.0,3.3315650301795826e-84
48.5,0.02,0.0,2.2332148244007545e-84
48.6,0.02,0.0,1.4969686638997776e-84
48.7,0.02,0.0,1.0034481036992026e-84
48.800000000000004,0.02,0.0,6.726313790660206e-85
48.900000000000006,0.02,0.0,4.5087829698054796e-85
49.0,0.02,0.0,3.0223276078847844e-85
49.1,0.02,0.0,2.0259267812521005e-85
49.2,0.02,0.0,1.358019333273735e-85
49.300000000000004,0.02,0.0,9.103075819973329e-86
49.400000000000006,0.02,0.0,6.101974202710403e-86
49.5,0.02,0.0,4.0902756284692134e-86
49.6,0.02,0.0,2.7417937475739213e-86
49.7,0.02,0.0,1.8378793110939685e-86
49.800000000000004,0.02,0.0,1.231967344420451e-86
49.900000000000006,0.02,0.0,8.258124070263163e-87
50.0,0.02,0.0,5.53558610694695e-87
